index,axis-0,axis-1,axis-2
58.0,149.0,67.94872528304113,54.24525009185099
59.0,150.0,67.63791366109997,53.31281522602755
60.0,167.0,61.88790814040672,52.53578142856571
61.0,168.0,61.266284896524425,53.00199886147743
62.0,169.0,61.266284896524425,53.15740467244801
63.0,185.0,67.94873476825909,55.02227440409489
64.0,186.0,68.10414057922965,55.02227440409489
65.0,187.0,69.19198125602367,55.643897647977184
66.0,188.0,67.79332895728851,57.8195790015652
67.0,189.0,67.79332895728851,56.420926702830045
68.0,190.0,68.10414057922965,57.50876737962406
69.0,191.0,68.10414057922965,57.35336156865348
70.0,192.0,69.81360449990596,57.8195790015652
71.0,193.0,68.88116963408253,57.66417319059464
72.0,194.0,68.88116963408253,57.66417319059464
73.0,195.0,68.88116963408253,57.66417319059464
74.0,196.0,68.88116963408253,57.66417319059464
75.0,197.0,68.88116963408253,57.66417319059464
76.0,177.0,110.99614618558628,74.1371891534754
77.0,131.0,27.854037316329492,25.96138775259766
78.0,100.0,114.10426240499775,82.9953203787981
79.0,101.0,114.10426240499775,82.9953203787981
80.0,102.0,114.10426240499775,82.9953203787981
81.0,103.0,113.63804497208604,85.17100173238613
82.0,104.0,114.10426240499775,84.0831610555921
83.0,105.0,115.0366972708212,83.77234943365097
84.0,106.0,115.0366972708212,84.54937848850382
85.0,107.0,115.0366972708212,84.54937848850382
86.0,108.0,114.72588564888005,84.39397267753326
87.0,127.0,57.0703297787973,86.25884240918013
88.0,126.0,56.914923967826724,86.72505984209185
89.0,125.0,57.53654721170902,86.88046565306242
90.0,124.0,57.6919530226796,87.03587146403301
91.0,123.0,57.847358833650176,87.96830632985645
92.0,122.0,58.779793699473615,87.19127727500357
93.0,121.0,59.246011132385334,87.96830632985645
94.0,297.0,21.601011895768014,40.81662750984738
95.0,296.0,21.601011895768014,40.625046978134364
96.0,295.0,21.792592427481022,41.008208041560366
97.0,294.0,22.175753490907027,41.19978857327338
98.0,293.0,21.21785083234201,40.05030538299535
99.0,292.0,22.175753490907027,39.47556378785633
100.0,291.0,20.643109237202992,39.85872485128236
101.0,290.0,20.834689768916,40.05030538299535
102.0,289.0,20.068367642063983,39.85872485128236
103.0,288.0,20.643109237202992,40.24188591470836
104.0,286.0,21.026270300629,36.79343634387429
105.0,285.0,21.026270300629,37.17659740730029
106.0,201.0,23.133656149472046,38.13450006586531
107.0,202.0,23.133656149472046,39.09240272443033
108.0,203.0,22.942075617759045,38.70924166100433
109.0,204.0,22.942075617759045,38.70924166100433
110.0,205.0,22.942075617759045,38.70924166100433
111.0,206.0,22.942075617759045,38.70924166100433
112.0,207.0,21.601011895768018,38.70924166100433
113.0,208.0,22.175753490907027,39.47556378785633
114.0,209.0,22.175753490907027,39.47556378785633
115.0,210.0,21.601011895768018,40.24188591470836
116.0,211.0,21.984172959194026,39.667144319569346
117.0,212.0,22.175753490907027,40.43346644642138
118.0,213.0,21.984172959194026,40.05030538299535
119.0,214.0,21.79259242748102,40.43346644642138
120.0,215.0,21.984172959194026,39.47556378785633
121.0,216.0,21.21785083234201,38.70924166100433
122.0,217.0,21.984172959194026,39.09240272443033
123.0,218.0,22.558914554333036,39.47556378785633
124.0,227.0,21.40943136405501,39.09240272443033
125.0,228.0,20.45152870548999,38.90082219271734
126.0,229.0,21.40943136405501,39.09240272443033
127.0,230.0,21.40943136405501,37.36817793901331
128.0,231.0,22.367334022620035,37.942919534152324
129.0,232.0,21.984172959194026,38.90082219271734
130.0,233.0,21.79259242748102,39.09240272443033
131.0,234.0,21.984172959194026,38.70924166100433
132.0,235.0,22.175753490907027,38.70924166100433
133.0,236.0,22.558914554333036,37.36817793901331
134.0,237.0,21.601011895768018,37.942919534152324
135.0,238.0,20.643109237202992,37.75133900243931
136.0,239.0,21.601011895768018,38.13450006586531
137.0,240.0,21.40943136405501,36.98501687558728
138.0,241.0,21.601011895768018,36.98501687558728
139.0,242.0,20.259948173776984,36.601855812161276
140.0,243.0,21.21785083234201,36.41027528044829
141.0,244.0,20.259948173776984,37.36817793901331
142.0,245.0,20.643109237202992,37.17659740730029
143.0,246.0,20.259948173776984,36.601855812161276
144.0,247.0,20.068367642063983,37.559758470726294
145.0,248.0,19.685206578637974,36.98501687558728
146.0,249.0,19.876787110350982,37.17659740730029
147.0,204.0,11.447243714978795,61.31574440313882
148.0,205.0,10.489341056413776,61.31574440313882
149.0,206.0,10.489341056413776,60.54942227628679
150.0,207.0,10.489341056413776,60.93258333971279
151.0,209.0,12.021985310117811,60.54942227628679
152.0,210.0,10.106179992987768,62.27364706170384
153.0,211.0,10.297760524700768,62.27364706170384
154.0,212.0,9.33985786613575,61.89048599827784
155.0,213.0,10.106179992987768,62.27364706170384
156.0,214.0,9.91459946127476,61.12416387142581
157.0,215.0,9.723018929561759,61.12416387142581
158.0,216.0,10.106179992987768,59.78310014943479
159.0,217.0,10.106179992987768,60.54942227628679
160.0,218.0,9.33985786613575,61.31574440313882
161.0,219.0,9.531438397848751,61.698905466564824
162.0,239.0,8.956696802709741,60.741002807999806
163.0,227.0,10.106179992987768,69.362126735085
164.0,226.0,9.91459946127476,69.17054620337198
165.0,225.0,12.021985310117811,68.97896567165897
166.0,224.0,11.255663183265794,70.128448861937
167.0,223.0,11.064082651552786,69.362126735085
168.0,222.0,12.213565841830812,69.93686833022399
169.0,221.0,12.213565841830812,69.745287798511
170.0,430.0,59.614102799902945,57.00752103680546
171.0,431.0,59.3032911779618,56.85211522583488
172.0,432.0,59.3032911779618,57.629144280687754
173.0,433.0,59.76950861087352,57.78455009165832
174.0,434.0,60.080320232814664,57.629144280687754
175.0,435.0,58.99247955602066,57.162926847776035
176.0,436.0,59.3032911779618,58.406173335540615
177.0,437.0,59.147885366991225,57.473738469717176
178.0,438.0,57.904638879226646,57.473738469717176
179.0,439.0,57.904638879226646,58.25076752457004
180.0,440.0,57.12760982437377,58.406173335540615
181.0,441.0,57.59382725728549,58.872390768452334
182.0,442.0,58.370856312138365,59.18320239039349
183.0,443.0,58.370856312138365,59.49401401233463
184.0,444.0,57.904638879226646,58.71698495748177
185.0,445.0,57.904638879226646,59.02779657942291
186.0,446.0,57.74923306825607,58.56157914651119
187.0,447.0,57.59382725728549,58.71698495748177
188.0,448.0,57.12760982437377,58.872390768452334
189.0,449.0,56.97220401340321,58.872390768452334
190.0,450.0,57.438421446314926,58.71698495748177
191.0,451.0,57.59382725728549,59.18320239039349
192.0,538.0,33.03970912393489,67.26430456086331
193.0,539.0,33.35052074587604,67.10889874989272
194.0,540.0,32.88430331296432,66.79808712795159
195.0,541.0,33.81673817878776,66.95349293892215
196.0,700.0,106.85746933495727,70.99404402415706
197.0,701.0,107.16828095689843,71.14944983512763
198.0,702.0,107.16828095689843,71.14944983512763
199.0,703.0,107.323686767869,71.9264788899805
200.0,704.0,106.39125190204555,72.54810213386281
201.0,801.0,68.00601659231393,60.58185468912865
202.0,802.0,67.53979915940221,60.73726050009921
203.0,803.0,67.69520497037277,61.04807212204037
204.0,804.0,67.69520497037277,60.8926663110698
205.0,805.0,68.00601659231393,60.58185468912865
206.0,806.0,66.76277010454933,61.04807212204037
207.0,808.0,65.8303352387259,61.66969536592265
208.0,809.0,66.14114686066704,63.06834766465781
209.0,810.0,65.05330618387303,63.06834766465781
210.0,811.0,65.98574104969647,62.912941853687244
211.0,812.0,65.51952361678475,62.29131860980496
212.0,813.0,64.89790037290246,63.2237534756284
213.0,814.0,65.05330618387303,63.37915928659896
214.0,815.0,64.5870887509613,61.82510117689324
215.0,972.0,73.60062578725457,65.08862320727528
216.0,973.0,73.75603159822514,65.24402901824584
217.0,974.0,73.91143740919571,65.24402901824584
218.0,975.0,74.22224903113685,65.554840640187
219.0,976.0,73.75603159822514,64.93321739630471
220.0,977.0,72.97900254337227,66.33186969503987
221.0,978.0,74.06684322016629,66.17646388406928
222.0,979.0,73.75603159822514,67.26430456086331
223.0,980.0,74.53306065307801,67.10889874989272
224.0,981.0,75.77630714084259,66.642681316981
225.0,982.0,75.93171295181317,66.17646388406928
226.0,983.0,76.24252457375431,66.17646388406928
227.0,984.0,76.24252457375431,65.71024645115756
228.0,985.0,76.55333619569546,66.17646388406928
229.0,986.0,81.52632214675381,69.28458010348075
230.0,987.0,80.59388728093037,69.28458010348075
231.0,917.0,26.852360296558324,24.45133668006779
232.0,918.0,26.852360296558324,24.45133668006779
233.0,919.0,25.717805052898193,24.703460067547816
234.0,920.0,26.97842199029834,25.08164514876787
235.0,921.0,26.97842199029834,25.08164514876787
236.0,922.0,25.59174335915818,23.82102821136771
237.0,923.0,26.348113521598265,24.577398373807803
238.0,924.0,27.860853846478445,25.207706842507882
239.0,925.0,26.47417521533828,25.58589192372792
240.0,1092.0,76.14248254890413,75.00207586981375
241.0,1028.0,50.04771194472106,63.02621496451233
242.0,1027.0,49.795588557241025,63.15227665825234
243.0,1026.0,50.299835332201084,63.02621496451233
244.0,1025.0,51.434390575861215,63.656523433212406
245.0,1024.0,51.3083288821212,64.03470851443245
246.0,1023.0,51.18226718838119,63.90864682069243
247.0,1022.0,51.056205494641176,62.900153270772314
248.0,1021.0,51.056205494641176,62.900153270772314
249.0,1020.0,51.056205494641176,62.900153270772314
250.0,1019.0,51.056205494641176,62.900153270772314
251.0,1018.0,51.056205494641176,62.7740915770323
252.0,1017.0,51.560452269601235,63.53046173947239
253.0,1229.0,103.91766712250055,72.32997531916646
254.0,1228.0,104.07307293347111,72.1745695081959
255.0,1418.0,69.10676605791821,67.35698936810812
256.0,1419.0,69.10676605791821,67.35698936810812
257.0,1420.0,68.79595443597707,67.04617774616699
258.0,1421.0,69.10676605791821,66.57996031325527
259.0,1422.0,69.10676605791821,67.35698936810812
260.0,1504.0,80.9176076916818,83.05297627613604
261.0,1505.0,80.76220188071122,83.05297627613604
262.0,1506.0,80.76220188071122,83.05297627613604
263.0,1507.0,78.74192633809376,83.67459952001835
264.0,1508.0,78.5865205271232,84.14081695293007
265.0,1509.0,77.65408566129975,84.14081695293007
266.0,1510.0,77.49867985032918,84.14081695293007
267.0,1511.0,77.9648972832409,83.98541114195947
268.0,1512.0,77.03246241741746,83.83000533098891
269.0,1513.0,76.87705660644689,83.83000533098891
270.0,1514.0,76.87705660644689,83.67459952001835
271.0,1515.0,76.87705660644689,83.67459952001835
272.0,1516.0,77.03246241741746,83.51919370904776
273.0,1517.0,77.03246241741746,83.51919370904776
274.0,1518.0,76.10002755159402,83.20838208710663
275.0,1519.0,75.94462174062345,83.05297627613604
276.0,1520.0,75.94462174062345,83.05297627613604
277.0,1521.0,75.94462174062345,83.05297627613604
278.0,1522.0,75.94462174062345,83.05297627613604
279.0,1523.0,78.27570890518204,82.74216465419491
280.0,1524.0,76.56624498450574,82.43135303225375
281.0,1525.0,76.56624498450574,82.27594722128319
282.0,1514.0,59.00538834483095,85.85028087360638
283.0,1515.0,57.762141857066354,85.85028087360638
284.0,1516.0,57.762141857066354,85.85028087360638
285.0,1517.0,57.762141857066354,85.85028087360638
286.0,1518.0,56.67430118027234,86.78271573942982
287.0,1519.0,57.762141857066354,85.85028087360638
288.0,1520.0,57.762141857066354,85.85028087360638
289.0,1521.0,57.762141857066354,85.85028087360638
290.0,1522.0,58.072953479007495,87.87055641622382
291.0,1523.0,58.072953479007495,87.87055641622382
292.0,1524.0,56.98511280221349,88.02596222719438
293.0,1525.0,56.98511280221349,88.02596222719438
294.0,1526.0,56.98511280221349,88.02596222719438
295.0,1527.0,56.98511280221349,88.02596222719438
296.0,1528.0,56.51889536930176,88.6475854710767
297.0,1529.0,56.51889536930176,89.58002033690013
298.0,1530.0,56.51889536930176,88.6475854710767
299.0,1531.0,56.20808374736062,89.26920871495898
300.0,1532.0,56.20808374736062,89.58002033690013
301.0,1533.0,56.363489558331196,89.11380290398841
302.0,1534.0,56.05267793639004,88.95839709301785
303.0,1535.0,56.20808374736062,89.42461452592957
304.0,1536.0,56.51889536930176,89.89083195884129
305.0,1537.0,56.05267793639004,90.04623776981185
306.0,1538.0,56.20808374736062,89.42461452592957
307.0,1539.0,56.363489558331196,90.04623776981185
308.0,1540.0,56.05267793639004,90.35704939175301
309.0,1541.0,55.7418663144489,90.04623776981185
310.0,1542.0,56.05267793639004,90.35704939175301
311.0,1543.0,56.51889536930176,90.51245520272357
312.0,1544.0,56.05267793639004,90.51245520272357
313.0,1545.0,56.20808374736062,90.20164358078242
314.0,1546.0,56.20808374736062,88.6475854710767
315.0,1547.0,56.67430118027234,88.95839709301785
316.0,1567.0,74.54596944188829,83.83000533098891
317.0,1570.0,73.92434619800599,83.98541114195947
318.0,1571.0,73.92434619800599,83.98541114195947
319.0,1572.0,72.99191133218255,84.14081695293007
320.0,1573.0,72.99191133218255,84.14081695293007
321.0,1574.0,73.45812876509427,84.14081695293007
322.0,1575.0,73.45812876509427,84.14081695293007
323.0,1576.0,73.45812876509427,84.14081695293007
324.0,1577.0,73.45812876509427,84.14081695293007
325.0,1578.0,73.45812876509427,84.14081695293007
326.0,1579.0,73.45812876509427,84.14081695293007
327.0,1580.0,73.45812876509427,84.14081695293007
328.0,1581.0,73.45812876509427,84.14081695293007
329.0,1582.0,73.45812876509427,84.14081695293007
330.0,1583.0,73.14731714315312,84.91784600778294
331.0,1584.0,72.83650552121198,84.45162857487122
332.0,1585.0,72.83650552121198,84.45162857487122
333.0,1586.0,72.83650552121198,84.45162857487122
334.0,1587.0,72.83650552121198,84.45162857487122
335.0,1588.0,74.07975200897657,84.14081695293007
336.0,1589.0,74.07975200897657,84.14081695293007
337.0,1590.0,74.07975200897657,84.14081695293007
338.0,1591.0,74.07975200897657,84.14081695293007
339.0,1592.0,75.32299849674115,84.91784600778294
340.0,1593.0,74.39056363091771,85.38406344069466
341.0,1594.0,75.32299849674115,85.38406344069466
342.0,1595.0,75.32299849674115,85.38406344069466
343.0,1596.0,76.25543336256459,85.38406344069466
344.0,1597.0,76.10002755159402,85.69487506263579
345.0,1660.0,59.00538834483095,69.06645328878443
346.0,1661.0,59.31619996677209,69.22185909975502
347.0,1662.0,59.31619996677209,69.22185909975502
348.0,1663.0,59.16079415580151,69.06645328878443
349.0,1664.0,59.31619996677209,69.06645328878443
350.0,1665.0,59.16079415580151,69.22185909975502
351.0,1666.0,59.16079415580151,69.22185909975502
352.0,1683.0,64.28918591783044,70.62051139849018
353.0,1684.0,64.28918591783044,70.62051139849018
354.0,1685.0,64.28918591783044,70.62051139849018
355.0,1686.0,63.356751052007,70.77591720946074
356.0,1687.0,64.13378010685986,71.0867288314019
357.0,1764.0,89.30952148409276,26.17444946090616
358.0,1765.0,89.46492729506333,27.1068843267296
359.0,1766.0,89.46492729506333,27.1068843267296
360.0,1767.0,89.15411567312219,27.883913381582474
361.0,1768.0,89.15411567312219,26.019043649935583
362.0,1769.0,89.46492729506333,26.019043649935583
363.0,1770.0,89.77573891700447,24.154173918288706
364.0,1786.0,64.91080916171273,72.95159856304878
365.0,1787.0,64.75540335074216,73.10700437401934
366.0,1778.0,63.356751052007,74.97187410566622
367.0,1782.0,62.26891037521298,76.68133802634253
368.0,1782.0,87.75546337438702,21.978492564700673
369.0,1783.0,87.60005756341646,21.978492564700673
370.0,1784.0,87.13384013050474,22.755521619553548
371.0,1785.0,87.13384013050474,22.60011580858297
372.0,1786.0,87.13384013050474,23.221739052465267
373.0,1787.0,85.73518783176957,22.13389837567125
374.0,1788.0,86.51221688662244,22.755521619553548
375.0,1789.0,86.2014052646813,22.28930418664183
376.0,1790.0,85.89059364274014,22.13389837567125
377.0,1791.0,86.51221688662244,20.890651887906657
378.0,1792.0,85.73518783176957,20.113622833053796
379.0,1793.0,86.2014052646813,19.802811211112655
380.0,1794.0,86.04599945371072,18.870376345289202
381.0,1795.0,86.2014052646813,19.02578215625978
382.0,1796.0,86.51221688662244,18.870376345289202
383.0,1797.0,86.04599945371072,18.870376345289202
384.0,1798.0,85.89059364274014,18.870376345289202
385.0,1799.0,85.42437620982842,18.71497053431864
386.0,1911.0,59.78241739968381,40.316378259228344
387.0,1912.0,60.09322902162495,39.850160826316625
388.0,1922.0,60.71485226550725,36.12042136302286
389.0,1923.0,60.71485226550725,35.96501555205229
390.0,1924.0,61.181069698418966,36.12042136302286
391.0,1925.0,60.870258076477825,35.809609741081715
392.0,1926.0,61.181069698418966,35.65420393011114
393.0,1927.0,61.0256638874484,36.275827173993434
394.0,1928.0,61.181069698418966,36.275827173993434
395.0,1929.0,59.62701158871323,35.65420393011114
396.0,1930.0,61.49188132036012,36.43123298496401
397.0,1931.0,61.181069698418966,36.275827173993434
398.0,1932.0,60.09322902162495,35.809609741081715
399.0,1933.0,60.09322902162495,36.586638795934576
400.0,1934.0,59.937823210654386,35.96501555205229
401.0,1935.0,61.0256638874484,38.14069690564031
402.0,1936.0,60.24863483259553,38.917725960493186
403.0,1937.0,59.937823210654386,38.76232014952261
404.0,1938.0,60.55944645453667,39.073131771463764
405.0,1939.0,59.937823210654386,39.22853758243433
406.0,1940.0,59.78241739968381,39.22853758243433
407.0,1941.0,60.55944645453667,38.76232014952261
408.0,1942.0,60.404040643566105,39.69475501534605
409.0,1943.0,60.404040643566105,40.0055666372872
410.0,1944.0,59.937823210654386,39.073131771463764
411.0,1945.0,59.937823210654386,38.76232014952261
412.0,1946.0,60.71485226550725,38.14069690564031
413.0,1979.0,54.49861982668431,65.18130801452011
414.0,1980.0,54.03240239377259,65.18130801452011
415.0,1981.0,54.18780820474316,64.71509058160837
416.0,1982.0,54.49861982668431,64.87049639257896
417.0,1983.0,54.49861982668431,65.02590220354952
418.0,1993.0,55.58646050347832,65.33671382549068
419.0,1994.0,54.65402563765488,65.64752544743183
420.0,1995.0,54.96483725959604,65.8029312584024
421.0,1996.0,54.96483725959604,65.64752544743183
422.0,1997.0,55.27564888153718,66.11374288034355
423.0,1998.0,54.96483725959604,65.33671382549068
424.0,1999.0,55.1202430705666,64.87049639257896
425.0,2001.0,66.30946146044789,56.78939422210914
426.0,2002.0,66.30946146044789,57.25561165502086
427.0,2003.0,66.15405564947731,57.41101746599142
428.0,2004.0,66.30946146044789,57.10020584405028
429.0,2005.0,66.30946146044789,57.10020584405028
430.0,2006.0,65.99864983850675,56.32317678919742
431.0,2007.0,66.30946146044789,54.92452449046225
432.0,2008.0,66.30946146044789,54.92452449046225
433.0,2009.0,67.08649051530075,54.92452449046225
434.0,2010.0,67.08649051530075,54.92452449046225
435.0,2011.0,67.08649051530075,54.92452449046225
436.0,2012.0,67.08649051530075,55.856959356285685
437.0,2014.0,66.15405564947731,56.32317678919742
438.0,2015.0,66.15405564947731,56.32317678919742
439.0,2016.0,65.84324402753617,57.87723489890314
440.0,2017.0,65.84324402753617,57.87723489890314
441.0,2018.0,65.84324402753617,57.87723489890314
442.0,2019.0,65.84324402753617,58.34345233181487
443.0,2020.0,65.84324402753617,58.654263953756015
444.0,2021.0,65.84324402753617,58.965075575697156
445.0,2022.0,65.99864983850675,60.67453949637347
446.0,2023.0,65.99864983850675,60.67453949637347
447.0,2024.0,65.84324402753617,61.60697436219691
448.0,2025.0,66.15405564947731,60.82994530734405
449.0,2026.0,66.15405564947731,60.82994530734405
450.0,2027.0,66.15405564947731,60.82994530734405
451.0,2028.0,65.99864983850675,61.762380173167486
452.0,2033.0,64.44459172880102,60.67453949637347
453.0,2034.0,64.28918591783044,60.67453949637347
454.0,2035.0,64.28918591783044,60.67453949637347
455.0,2036.0,64.13378010685986,62.38400341704978
456.0,2037.0,64.13378010685986,62.38400341704978
457.0,2038.0,64.13378010685986,62.38400341704978
458.0,2039.0,63.978374295889296,62.694815038990924
459.0,2040.0,63.978374295889296,62.694815038990924
460.0,2041.0,63.978374295889296,62.694815038990924
461.0,2042.0,64.75540335074216,64.24887314869665
462.0,2043.0,64.59999753977158,64.24887314869665
463.0,2044.0,64.91080916171273,64.40427895966724
464.0,2045.0,64.91080916171273,64.40427895966724
465.0,2046.0,64.59999753977158,65.49211963646124
466.0,2047.0,64.28918591783044,65.49211963646124
467.0,2060.0,64.75540335074216,66.8907719351964
468.0,2387.0,64.75540335074216,55.079930301432825
469.0,2388.0,64.75540335074216,54.76911867949168
470.0,2389.0,64.75540335074216,54.76911867949168
471.0,2390.0,64.75540335074216,54.76911867949168
472.0,2391.0,65.84324402753617,54.76911867949168
473.0,2392.0,65.84324402753617,54.76911867949168
474.0,2393.0,65.84324402753617,54.76911867949168
475.0,2394.0,65.84324402753617,54.76911867949168
476.0,2395.0,65.84324402753617,54.76911867949168
477.0,2396.0,65.84324402753617,54.76911867949168
478.0,2397.0,65.84324402753617,54.76911867949168
479.0,2398.0,65.99864983850675,54.147495435609386
480.0,2454.0,50.61347455241997,81.49891816643031
481.0,2469.0,51.0796919853317,81.18810654448916
482.0,2447.0,55.27564888153719,121.28280577489713
483.0,2448.0,55.12024307056661,121.43821158586769
484.0,2449.0,55.12024307056661,121.43821158586769
485.0,2450.0,54.18780820474317,121.43821158586769
486.0,2451.0,53.56618496086088,121.43821158586769
487.0,2452.0,52.633750095037435,121.28280577489713
488.0,2453.0,51.85672104018457,121.28280577489713
489.0,2454.0,52.167532662125716,120.81658834198541
490.0,2455.0,51.701315229213996,120.03955928713253
491.0,2456.0,52.012126851155145,120.03955928713253
492.0,2457.0,52.012126851155145,120.03955928713253
493.0,2458.0,52.012126851155145,120.03955928713253
494.0,2459.0,51.39050360727285,120.1949650981031
495.0,2460.0,48.904010631743674,119.41793604325025
496.0,2461.0,48.904010631743674,120.50577672004425
497.0,2462.0,49.21482225368482,120.35037090907369
498.0,2463.0,48.126981576890806,119.88415347616197
499.0,2464.0,48.126981576890806,119.88415347616197
500.0,2465.0,48.126981576890806,119.88415347616197
501.0,2466.0,48.126981576890806,119.88415347616197
502.0,2400.0,93.97169581320996,116.6206314457799
503.0,2401.0,93.97169581320996,116.6206314457799
504.0,2402.0,93.97169581320996,116.6206314457799
505.0,2403.0,94.2825074351511,116.93144306772106
506.0,2404.0,94.2825074351511,116.93144306772106
507.0,2405.0,94.2825074351511,116.93144306772106
508.0,2400.0,61.0256638874484,54.30290124657995
509.0,2401.0,61.0256638874484,54.30290124657995
510.0,2402.0,61.0256638874484,54.30290124657995
511.0,2403.0,61.0256638874484,54.30290124657995
512.0,2404.0,61.95809875327184,53.05965475881537
513.0,2405.0,61.95809875327184,53.05965475881537
514.0,2406.0,61.95809875327184,53.05965475881537
515.0,2407.0,61.95809875327184,53.05965475881537
516.0,2408.0,61.95809875327184,53.52587219172709
517.0,2500.0,88.5324924292399,60.36372787443233
518.0,2501.0,88.84330405118104,60.98535111831461
519.0,2502.0,88.84330405118104,61.14075692928519
520.0,2503.0,88.84330405118104,61.14075692928519
521.0,2504.0,88.84330405118104,61.14075692928519
522.0,2505.0,89.30952148409276,61.14075692928519
523.0,2517.0,57.29592442415464,118.9517186103385
524.0,2518.0,57.91754766803694,118.17468955548566
525.0,2519.0,60.714852265507254,119.88415347616197
526.0,2520.0,61.02566388744841,120.03955928713253
527.0,2521.0,61.18106969841897,120.97199415295597
528.0,2522.0,61.18106969841897,120.97199415295597
529.0,2523.0,61.18106969841897,120.97199415295597
530.0,2554.0,46.26211184524392,24.77579716217099
531.0,2546.0,49.525633875625964,65.6475254474318
532.0,2547.0,49.525633875625964,65.18130801452008
533.0,2548.0,49.99185130853768,64.5596847706378
534.0,2549.0,49.83644549756711,64.87049639257893
535.0,2550.0,48.593199009802525,65.18130801452008
536.0,2551.0,49.21482225368482,64.71509058160837
537.0,2552.0,47.66076414397909,64.71509058160837
538.0,2553.0,47.19454671106737,64.71509058160837
539.0,2554.0,46.72832927815564,64.87049639257893
540.0,2555.0,47.34995252203794,64.09346733772608
541.0,2556.0,47.03914090009679,63.93806152675549
542.0,2557.0,47.03914090009679,63.93806152675549
543.0,2558.0,47.03914090009679,63.93806152675549
544.0,2559.0,45.7958944123322,64.5596847706378
545.0,2560.0,43.30940143680303,64.09346733772608
546.0,2561.0,44.24183630262647,63.93806152675549
547.0,2562.0,44.24183630262647,64.24887314869665
548.0,2563.0,42.84318400389131,64.09346733772608
549.0,2564.0,42.84318400389131,64.09346733772608
550.0,2565.0,42.84318400389131,64.09346733772608
551.0,2566.0,42.84318400389131,64.09346733772608
552.0,2624.0,59.982681328436456,17.22532943478082
553.0,2625.0,60.36086640965651,17.855637903480893
554.0,2626.0,59.73055794095643,18.485946372180972
555.0,2625.0,47.88075872939505,61.59904563126604
556.0,2626.0,47.88075872939505,61.59904563126604
557.0,2627.0,47.88075872939505,61.59904563126604
558.0,2628.0,68.17669142153743,116.05769732695244
559.0,2629.0,68.17669142153743,115.93163563321242
560.0,2630.0,67.54638295283735,115.93163563321242
561.0,2631.0,67.16819787161731,115.80557393947241
562.0,2632.0,66.79001279039726,115.80557393947241
563.0,2633.0,66.79001279039726,115.80557393947241
564.0,2634.0,65.90758093421715,114.6710186958123
565.0,2635.0,65.78151924047714,115.17526547077235
566.0,2623.0,24.68540708123231,87.81987792918912
567.0,2624.0,24.68540708123231,87.81987792918912
